d.cd_ibge, d.cod_familiar_fam, d.cod_est_cadastral_fam, d.nom_localidade_fam, d.nom_tip_logradouro_fam, d.nom_titulo_logradouro_fam, d.nom_logradouro_fam, d.num_logradouro_fam, d.des_complemento_fam, d.des_complemento_adic_fam, d.num_cep_logradouro_fam, d.txt_referencia_local_fam, d.cod_familia_indigena_fam, d.ind_familia_quilombola_fam, d.qtd_pessoas_domic_fam, d.qtd_familias_domic_fam, d.num_ddd_contato_1_fam, d.num_tel_contato_1_fam, d.ic_tipo_contato_1_fam, d.num_tel_contato_2_fam, d.num_ddd_contato_2_fam, d.ic_tipo_contato_2_fam, p.cod_est_cadastral_memb, p.nom_pessoa, p.num_nis_pessoa_atual, p.nom_apelido_pessoa, p.cod_sexo_pessoa, p.dta_nasc_pessoa, p.cod_parentesco_rf_pessoa, p.cod_raca_cor_pessoa, p.nom_completo_mae_pessoa, p.nom_completo_pai_pessoa, p.fx_idade, p.marc_pbf, p.num_cpf_pessoa, p.cod_deficiencia_memb, p.ind_def_cegueira_memb, p.ind_def_baixa_visao_memb, p.ind_def_surdez_profunda_memb, p.ind_def_surdez_leve_memb, p.ind_def_fisica_memb, p.ind_def_mental_memb, p.ind_def_sindrome_down_memb, p.ind_def_transtorno_mental_memb, p.ind_ajuda_nao_memb, p.ind_ajuda_familia_memb, p.ind_ajuda_especializado_memb, p.ind_ajuda_vizinho_memb, p.ind_ajuda_instituicao_memb, p.ind_ajuda_outra_memb, p.marc_sit_rua
2609600,210694416,3,SAPUCAIA DE DENTRO,RUA,,CAMPOS,32,QUADRA X LOTE Y,,53270110,CONJUNTO HABITACIONAL OLINDINHA,2,2,5,1,81,999999999,O,999999999,,N,3,Fernando Daniela Paulo,16660638815,,1,07/01/2003,10,4,Bruna Daví Gustavo,Edson Gabriela Manuel,4,0,77216624513,2,,,,,,,,,,,,,,,0
2609600,210694416,3,SAPUCAIA DE DENTRO,RUA,,CAMPOS,32,QUADRA X LOTE Y,QUADRA X LOTE Y,53270110,CONJUNTO HABITACIONAL OLINDINHA,2,2,5,1,81,999999999,O,999999999,,N,3,Márcia Manoel André,20066499261,,2,03/12/1999,3,4,Natália Rosangela Bruna,Daniel Sebastiao Suelí,4,0,62086643730,2,,,,,,,,,,,,,,,0
2609600,210694416,3,SAPUCAIA DE DENTRO,RUA,,CAMPOS,32,QUADRA X LOTE Y,QUADRA X LOTE Y,53270110,CONJUNTO HABITACIONAL OLINDINHA,2,2,5,1,81,999999999,O,999999999,,N,3,Vera Vitoria Eliane,16560411789,,2,14/01/1971,1,4,Sandra Sergio Jessica,Carlos Raimunda Guilherme,9,0,76646875863,2,,,,,,,,,,,,,,,0
2609600,210694416,3,SAPUCAIA DE DENTRO,RUA,,CAMPOS,32,QUADRA X LOTE Y,QUADRA X LOTE Y,53270110,CONJUNTO HABITACIONAL OLINDINHA,2,2,5,1,81,999999999,O,0,,N,3,Angela Geraldo Luís,20340884945,,2,27/08/1973,8,2,Mariana Fabiana Alessandra,Vítor Vitória Ânderson,8,0,53545066703,1,,,,,1,1,,,,1,,,,,0
2609600,210694505,3,CAIXA DAGUA,AVENIDA,,LATAO,33,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,,53210100, ,2,2,1,1,0,999999999,N,0,81,L,3,Elaine Aline Edson,12458683454,,2,28/12/1950,1,1,Vera Vanessa Simone,Pedro Luíz Leandro,12,0,56828446291,1,,,,,,1,,,1,,,,,,0
2609600,210694505,3,CAIXA DAGUA,AVENIDA,,LATAO,33,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,53210100, ,2,2,1,1,0,999999999,N,0,81,L,3,Francisca Jéssica Suelí,20712123053,,2,21/01/2000,5,1,Claudia Francisca Luzía,Ânderson Renato Daví,4,0,43442741050,2,,,,,,,,,,,,,,,0
2609600,210694840,3,ALTO DO CAJUEIRO,RUA,,ALTO DA BELA VISTA,34,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,,53170760, ,2,2,5,1,81,999999999,L,0,,D,3,Anderson Bruno Elaine,21269325754,,1,18/03/2009,3,4,Raimunda Paulo Débora,José Natália Júlia,2,1,61123221707,2,,,,,,,,,,,,,,,0
2609600,210694840,3,ALTO DO CAJUEIRO,RUA,,ALTO DA BELA VISTA,34,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,53170760, ,2,2,5,1,81,999999999,L,0,,D,3,Ângela Raimunda Natália,16053948145,,2,11/12/1987,1,4,Andreia Isabel Antônia,Luis Júlia Alessandra,5,1,62377060897,2,,,,,,,,,,,,,,,0
2609600,210694840,3,ALTO DO CAJUEIRO,RUA,,ALTO DA BELA VISTA,34,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,53170760, ,2,2,5,1,81,999999999,L,0,,D,3,Claudia Daiane Edson,23696460911,,2,12/05/2012,10,4,Joana Vitor Andréia,Rogerio Luiz Igor,2,1,15837481052,2,,,,,,,,,,,,,,,0
2609600,210695307,3,JARDIM BRASIL II,RUA,,CLAUDIO MANOEL DA COSTA,35,,CASA X,53300400,AO LADO DA BARRACA DO SENHOR AMARO,2,2,2,1,81,999999999,R,0,81,L,3,Marcelo Samuel Rodrigo,12532078857,,1,30/09/1973,2,1,Eliane Sérgio Sergio,Luciano Sérgio Rosangela,8,1,17234858881,2,,,,,,,,,,,,,,,0
2609600,210695307,3,JARDIM BRASIL II,RUA,,CLAUDIO MANOEL DA COSTA,35,,,53300400,AO LADO DA BARRACA DO SENHOR AMARO,2,2,2,1,81,999999999,R,0,81,L,3,Rita Felipe Jessica,16384841186,,2,24/04/1971,1,4,Júlia Luciano João,Rodrigo Marcos João,9,1,37254617324,2,,,,,,,,,,,,,,,0
2609600,210695650,3,AGUAZINHA,RUA,,PATRICIA,36,,TRAVESSA X,53270120,AO LADO DA BARRACA DO SENHOR AMARO,2,2,1,1,81,999999999,L,0,,D,3,Daniele Cláudia Édson,10869162842,,2,15/10/1952,1,4,Antonia Jéssica Daniele,Édson Vítor Vinicius,12,0,46076115653,2,,,,,,,,,,,,,,,0
2609600,210696117,3,VARADOURO,RUA,,DA BOA HORA,37,,QUADRA X LOTE Y,53020110,AO LADO DA BARRACA DO SENHOR AMARO,2,2,3,1,81,999999999,L,88888888,81,R,3,Anderson Roberto Antônio,10869136159,,1,20/06/1949,2,4,Cristiane Andreia Guilherme,Raimundo Cláudia Maria,12,0,43005651711,2,,,,,,,,,,,,,,,0
2609600,210696117,3,VARADOURO,RUA,,DA BOA HORA,37,,,53020110,AO LADO DA BARRACA DO SENHOR AMARO,2,2,3,1,81,999999999,L,88888888,81,R,3,Rosângela Adriana Joao,16569834054,,2,17/08/1971,3,2,Rosangela Rosa Ígor,Guilherme Sérgio Gabriela,8,0,63714747311,2,,,,,,,,,,,,,,,0
2609600,210696117,3,VARADOURO,RUA,,DA BOA HORA,37,,,53020110,AO LADO DA BARRACA DO SENHOR AMARO,2,2,3,1,81,999999999,L,0,81,R,3,Daiane Jessica Vitória,17000768973,,2,03/01/1946,1,2,Dáiane Lucia Suelí,Bruno Gabriela Raimunda,12,0,55373830801,2,,,,,,,,,,,,,,,0
2609600,210696117,3,VARADOURO,RUA,,DA BOA HORA,37,,,53020110,AO LADO DA BARRACA DO SENHOR AMARO,2,2,3,1,81,999999999,L,0,81,R,3,Rafaela Cláudia Ânderson,16672333097,,2,24/01/2004,5,4,Camila Renato Gustavo,Geraldo Alex Igor,3,0,57357336212,2,,,,,,,,,,,,,,,0
2609600,210697199,3,JARDIM BRASIL I,RUA,,TRES,38,,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,53090340,AO LADO DA BARRACA DO SENHOR AMARO,2,2,2,1,81,999999999,L,0,,N,3,Raquel Sandra Aline,16210591915,,2,11/02/1990,3,4,Debora Daví Lucia,Mateus Renata Geraldo,5,0,85112222352,2,,,,,,,,,,,,,,,0
2609600,210697199,3,JARDIM BRASIL I,RUA,,TRES,38,,,53090340,AO LADO DA BARRACA DO SENHOR AMARO,2,2,2,1,81,999999999,L,0,,N,3,Adriana Cristiane Raquel,16384754445,,2,14/08/1968,1,4,Márcia Ana Renato,Matheus Ígor Roberto,9,0,75485444482,2,,,,,,,,,,,,,,,0
2609600,210698241,3,VARADOURO,RUA,,MANOEL DE SOUZA LOPES,39,,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,53120000,AO LADO DA BARRACA DO SENHOR AMARO,2,2,2,1,0,0,N,0,81,R,3,Sonia Gabriela Édson,16560157785,,2,10/04/1945,1,2,Josefa Gabriela Tiago,Vitor Amanda Ânderson,12,0,45020435406,2,,,,,,,,,,,,,,,0
2609600,210698241,3,VARADOURO,RUA,,MANOEL DE SOUZA LOPES,39,,,53120000,AO LADO DA BARRACA DO SENHOR AMARO,2,2,2,1,0,0,N,0,81,R,3,Isabel Antônia Ronaldo,16210592210,,2,21/02/1990,3,4,Fabiana Jéssica Antônia,Guilherme Regina Luzía,5,0,67627051037,2,,,,,,,,,,,,,,,0
2609600,210698322,3,SANTA TEREZA,TRAVESSA,,SANTA TEREZA,40,CASA X,,53120000, ,2,2,1,1,81,999999999,L,0,81,L,3,Natália Aparecida Luzia,19027311512,,2,04/05/1973,1,1,Patrícia Leandro Andréia,Sergio Joana Antônio,8,1,62808307489,2,,,,,,,,,,,,,,,0
2609600,210699647,3,GUADALUPE,RUA,,GUADALUPE,41,TRAVESSA X,,53240520, ,2,2,2,1,81,999999999,L,0,,N,3,Aline Angela Luiz,16038075101,,2,13/08/1968,1,4,Mariana Marcio André,Luis Guilherme Pedro,9,1,86142534868,2,,,,,,,,,,,,,,,0
2609600,210699647,3,GUADALUPE,RUA,,GUADALUPE,41,TRAVESSA X,TRAVESSA X,53240520, ,2,2,2,1,81,999999999,L,0,,N,3,Adriana Daniel Lucia,23889030188,,2,17/03/2004,5,4,Fernanda Aparecida Eduardo,Francisco André Lúcia,3,1,47525870179,2,,,,,,,,,,,,,,,0
2609600,210700327,3,ALTO NOVA OLINDA,AVENIDA,,CASTRO ALVES,42,QUADRA X LOTE Y,,53030000,PROX A IGRJA BRASIL PARA CRISTO BECO DA GAIA 3 TRAVESSA,2,2,4,1,81,999999999,L,0,,D,3,Gustavo Joana Suelí,23753686731,,1,07/11/2014,5,4,Eliane Eduardo Tiago,Raimundo Luíz Juliana,1,1,3253173801,2,,,,,,,,,,,,,,,0
2609600,210700327,3,ALTO NOVA OLINDA,AVENIDA,,CASTRO ALVES,42,QUADRA X LOTE Y,QUADRA X LOTE Y,53030000,PROX A IGRJA BRASIL PARA CRISTO BECO DA GAIA 3 TRAVESSA,2,2,4,1,81,88888888,L,0,,D,3,Antônia Angela Aparecida,16393649756,,2,27/12/1962,1,4,Carla Mariana Patricia,Sergio Vinícius Vera,10,1,53520758423,2,,,,,,,,,,,,,,,0
2609600,210701641,3,AGUAS COMPRIDAS,ESTRADA,,DE AGUAS COMPRIDAS,43,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,,53160800,NA ENTRADA DO BAR DO MOTOQUEIRO EM FRENTE DO QUARTEL 7RO,2,2,2,1,81,88888888,O,0,,N,3,Rodrigo Bruno Geraldo,16393838923,,1,11/01/1995,3,4,Júlia Vítor Alessandra,Daví Suelí Vera,5,0,85167031184,1,,,,,,1,,,,1,,,,,0
2609600,210701641,3,AGUAS COMPRIDAS,ESTRADA,,DE AGUAS COMPRIDAS,43,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,53160800,NA ENTRADA DO BAR DO MOTOQUEIRO EM FRENTE DO QUARTEL 7RO,2,2,2,1,81,999999999,O,0,,N,3,Fernanda Geraldo Alessandra,16091558111,,2,23/09/1968,1,4,Fernanda Leticia Eliane,Manuel Márcia Antônio,9,0,20448052512,2,,,,,,,,,,,,,,,0
2609600,212542222,3,BULTRINS,TRAVESSA,,SAO JOSE DO EGITO,44,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,,53030000, ,2,2,3,1,81,999999999,L,0,,D,3,Daniel Vitoria André,16509118093,,1,28/11/2006,3,4,Joana Fernanda Rafael,Antonio Raquel Vitoria,2,0,11363876414,2,,,,,,,,,,,,,,,0
2609600,212542222,3,BULTRINS,TRAVESSA,,SAO JOSE DO EGITO,44,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,53030000, ,2,2,3,1,81,999999999,L,0,,D,3,Dáiane Marcia Flavio,16569819055,,2,08/02/1975,1,4,Ângela Sebastião Alexandre,Matheus Luís Alexandre,8,0,73640424239,2,,,,,,,,,,,,,,,0
2609600,231504594,3,OURO PRETO,RUA,,COQUEIRAL,45,,CASA X,53300030,BARRACA DE CARMEM,2,2,1,1,81,999999999,O,0,,N,3,Andréia Anderson Jorge,16093179746,,2,30/07/1960,1,4,Vitória Terezinha Matheus,Sérgio Lucia Daniela,11,1,20086370260,2,,,,,,,,,,,,,,,0
2609600,242623158,3,AGUAS COMPRIDAS,RUA,,ALTO AURELIANO,46,,TRAVESSA X,53180080,BARRACA DE CARMEM,2,2,2,1,81,88888888,L,0,,N,3,Vanessa Jorge Vera,16282975140,JULIA,2,13/07/2001,3,1,Jéssica Francisca Regina,Joao Pedro Eduardo,4,1,18183553885,2,,,,,,,,,,,,,,,0
2609600,242623158,3,AGUAS COMPRIDAS,RUA,,ALTO AURELIANO,46,,,53180080,BARRACA DE CARMEM,2,2,2,1,81,999999999,L,0,,N,3,Andreia Pedro Douglas,20041930929,MARLENE,2,11/12/1971,1,1,Larissa Anderson Maria,Bruno Pedro Rodrigo,8,1,65806456102,2,,,,,,,,,,,,,,,0
2609600,246018100,3,PASSARINHO,ESTRADA,,DE PASSARINHO,47,,QUADRA X LOTE Y,53170140,BARRACA DE CARMEM,2,2,3,1,81,999999999,L,0,,D,3,Vinícius Rodrigo Alessandra,22819555119,,1,30/05/2003,3,4,Sonia Lucia Natalia,João Ígor Ricardo,4,0,32583750704,2,,,,,,,,,,,,,,,0
2609600,246018100,3,PASSARINHO,ESTRADA,,DE PASSARINHO,47,,,53170140,BARRACA DE CARMEM,2,2,3,1,81,999999999,L,0,,D,3,Jessica Renata Guilherme,12413484932,,2,27/04/1964,1,4,Cristiane Vitoria Samuel,Ânderson Thiago Joao,10,0,2718437561,1,,,,,1,,,,1,,,,,,0
2609600,247378100,3,OURO PRETO,AVENIDA,SENADOR,NILO COELHO,48,,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,53260555,BARRACA DE CARMEM,2,2,1,1,81,0,R,0,,N,3,Elaine Lucia Vera,16222981713,,2,26/12/1954,1,4,Dáiane Ana Andreia,Ânderson Luís Natalia,12,0,2080141791,2,,,,,,,,,,,,,,,0
2609600,247644501,3,JARDIM ATLANTICO,RUA,,ANTONIETA GUIMARAES DE ANDRADE,49,,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,53050150,BARRACA DE CARMEM,2,2,3,1,81,0,L,0,,D,3,Julio Simone Geraldo,23812220926,,1,21/05/2016,5,1,Amanda Fernando Rosângela,Cláudio Anderson Matheus,1,1,40673088766,2,,,,,,,,,,,,,,,0
2609600,247644501,3,JARDIM ATLANTICO,RUA,,ANTONIETA GUIMARAES DE ANDRADE,49,,,53050150,BARRACA DE CARMEM,2,2,3,1,81,0,L,0,,D,3,Rosangela Samuel Regina,16572707955,,2,31/07/1982,1,4,Cristiane Mário Flávio,Lucas Fernando Renato,6,1,8116670301,2,,,,,,,,,,,,,,,0
2609600,247644501,3,JARDIM ATLANTICO,RUA,,ANTONIETA GUIMARAES DE ANDRADE,49,,,53050150,BARRACA DE CARMEM,2,2,3,1,81,0,L,0,,D,3,Letícia Francisca Luzía,16396708737,,2,06/08/1998,3,2,Terezinha Marcia Vitória,Sebastião Daví Édson,4,1,665753462,2,,,,,,,,,,,,,,,0
2609600,251151700,3,CAIXA DAGUA,RUA,,ALTO DA SUCUPIRA,50,CASA X,,53210000, ,2,2,1,1,81,999999999,L,0,,N,3,Rosa Antonio Lucia,16396977339,,2,31/03/1973,1,1,Regina Marcelo Sergio,Claudio Leticia Eliane,8,1,40064121690,2,,,,,,,,,,,,,,,0
2609600,254819672,3,CIDADE TABAJARA,RUA,,AUGUSTURA,51,TRAVESSA X,,53350550,POR TRAS DA ESCOLA ESCRITOR PAULO CAVALCANTI,2,2,1,1,81,999999999,L,0,,D,3,Andréia Jaqueline Júlio,16223758171,,2,10/01/1961,1,4,Natalia Luis Sonia,Rogério Anderson Jose,11,1,66644270794,2,,,,,,,,,,,,,,,0
2609600,256476799,3,RIO DOCE,RUA,,UM,52,QUADRA X LOTE Y,,53080190,AO LADO DO SAMU JUNTO DO BAR DO ROCHA,2,2,3,1,81,999999999,L,0,,N,3,Márcio Fabiana Cláudio,16095126097,,1,21/02/2000,3,2,Julia Marcos Francisca,Cláudio Mário Geraldo,4,1,10533624207,2,,,,,,,,,,,,,,,0
2609600,256476799,3,RIO DOCE,RUA,,UM,52,QUADRA X LOTE Y,QUADRA X LOTE Y,53080190,AO LADO DO SAMU JUNTO DO BAR DO ROCHA,2,2,3,1,81,999999999,L,0,,N,3,Thiago Maria Marcelo,23655609589,,1,12/12/1998,3,2,Suelí Daniel Camila,Adriano André José,4,1,31376358026,2,,,,,,,,,,,,,,,0
2609600,256476799,3,RIO DOCE,RUA,,UM,52,QUADRA X LOTE Y,QUADRA X LOTE Y,53080190,AO LADO DO SAMU JUNTO DO BAR DO ROCHA,2,2,3,1,81,88888888,L,0,,N,3,Andreia Sérgio Anderson,16095636095,,2,20/08/1978,1,2,Aparecida Alex Eliane,Roberto Antonia Vera,7,1,26023318487,2,,,,,,,,,,,,,,,0
2609600,259897159,3,AMARO BRANCO,RUA,,RUTH COSTA RODRIGUES,53,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,,53120000,PROX A PADARIA QUE PAO,2,2,2,1,81,88888888,L,0,,N,3,Daniele André Cláudia,16398086474,,2,01/08/1989,1,2,Sonia Antônio Joao,Fábio Vinicius Josefa,5,0,28603671605,2,,,,,,,,,,,,,,,0
2609600,259897159,3,AMARO BRANCO,RUA,,RUTH COSTA RODRIGUES,53,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,53120000,PROX A PADARIA QUE PAO,2,2,2,1,81,88888888,L,0,,N,3,Ângela Andréia Márcio,16698900452,,2,10/05/2009,3,4,Juliana Luana Lucas,Fabio Débora Raimunda,2,0,2820030378,2,,,,,,,,,,,,,,,0
2609600,260064130,3,PASSARINHO,RUA,BARAO,VERMELHO,54,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,,53030000, ,2,2,2,1,81,999999999,L,0,,N,3,Édson Fernanda Anderson,23611432152,,1,29/03/2009,3,1,Sueli Márcio Vanessa,Alex Ronaldo Alexandre,2,1,65821077800,2,,,,,,,,,,,,,,,0
2609600,260064130,3,PASSARINHO,RUA,BARAO,VERMELHO,54,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,53030000, ,2,2,2,1,81,999999999,L,0,,N,3,Eliane Patricia Pedro,16574052034,,2,15/04/1969,1,2,Dáiane Cláudio Luiz,Douglas Anderson Gustavo,9,1,38231143874,2,,,,,,,,,,,,,,,0
2609600,271552697,3,JARDIM FRAGOSO,RUA,,ARTUR SERPA,55,,CASA X,53250355,EM FRENTE AO MERCADINHO MENOR PRECO,2,2,3,1,81,999999999,L,0,,N,3,Tiago Mario Gabriel,22023715880,,1,17/08/2010,3,1,Daniele João Vitória,Ricardo Márcio Julio,2,1,41567787622,2,,,,,,,,,,,,,,,0
2609600,271552697,3,JARDIM FRAGOSO,RUA,,ARTUR SERPA,55,,,53250355,EM FRENTE AO MERCADINHO MENOR PRECO,2,2,3,1,81,999999999,L,0,,N,3,Márcia Rosa Márcio,16399018464,,2,08/11/1972,1,4,Letícia Renata Debora,Vitor Antonia Marlene,8,1,47820315644,2,,,,,,,,,,,,,,,0
2609600,271746114,3,BULTRINS,RUA,SARGENTO,CARLOS PIMENTEL,56,,TRAVESSA X,53020000,EM FRENTE AO MERCADINHO MENOR PRECO,2,2,4,1,81,999999999,L,0,,N,3,Alex Rita Bruna,23639624277,,1,21/02/2012,3,1,Luana Bruno Marcia,Douglas Luiz Suelí,2,1,51685043534,2,,,,,,,,,,,,,,,0
2609600,271746114,3,BULTRINS,RUA,SARGENTO,CARLOS PIMENTEL,56,,,53020000,EM FRENTE AO MERCADINHO MENOR PRECO,2,2,4,1,81,999999999,L,0,,N,3,Anderson Rogério Ana,23851658953,,1,18/01/2017,3,1,Bruna José Débora,Roberto Manuel Leonardo,0,1,26084258107,2,,,,,,,,,,,,,,,0
2609600,271746114,3,BULTRINS,RUA,SARGENTO,CARLOS PIMENTEL,56,,,53020000,EM FRENTE AO MERCADINHO MENOR PRECO,2,2,4,1,81,0,L,0,,N,3,Jessica Daiane Daniel,16096367144,,2,06/12/1994,1,1,Leticia Claudio Daniela,Joao Eliane Angela,5,1,45236888859,2,,,,,,,,,,,,,,,0
2609600,271746114,3,BULTRINS,RUA,SARGENTO,CARLOS PIMENTEL,56,,,53020000,EM FRENTE AO MERCADINHO MENOR PRECO,2,2,4,1,81,0,L,0,,N,3,Beatriz João Marcia,23788285210,,2,26/01/2016,3,1,Ana Paulo Júlio,Anderson Eliane Sueli,1,1,11543811370,2,,,,,,,,,,,,,,,0
2609600,277629470,3,JATOBA,RUA,,MOREIRA LINS CALDAS,57,,QUADRA X LOTE Y,53370820,EM FRENTE AO MERCADINHO MENOR PRECO,2,2,1,1,0,0,N,0,,N,3,Juliana Vitoria Bruna,16195066053,,2,09/12/1968,1,4,Patricia Camila Roberto,Sérgio Paulo Matheus,9,1,36758182339,2,,,,,,,,,,,,,,,0
2609600,282118128,3,AGUAS COMPRIDAS,TRAVESSA,,CASTRO ALVES,58,,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,53180211,EM FRENTE AO MERCADINHO MENOR PRECO,2,2,2,1,81,999999999,L,0,,D,3,Vitoria Vitória Sandra,16399829624,,2,27/04/1962,1,4,Terezinha Vítor Marlene,Eduardo Maria Mário,10,0,40611431823,2,,,,,,,,,,,,,,,0
2609600,282118128,3,AGUAS COMPRIDAS,TRAVESSA,,CASTRO ALVES,58,,,53180211,EM FRENTE AO MERCADINHO MENOR PRECO,2,2,2,1,81,999999999,L,0,,D,3,Carla Marcos Cláudia,23810867493,,2,25/04/1946,11,4,Francisca Francisca Marcos,Raimundo Carlos Francisca,12,0,810383306,2,,,,,,,,,,,,,,,0
2609600,306635984,3,PEIXINHOS,RUA,,SAO JOSE,59,,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,53220461,EM FRENTE AO MERCADINHO MENOR PRECO,2,2,1,1,81,999999999,L,0,,N,3,Luzia Samuel Julia,12532701295,,2,09/09/1956,1,4,Lucia Rosa Luciana,Roberto Eliane Raquel,11,1,83281608540,2,,,,,,,,,,,,,,,0
2609600,314118780,3,7RO,RUA,,D2,60,CASA X,,53330260,ANTIGA RUA DOS PESCADORES,2,2,1,1,81,999999999,O,0,,N,3,Terezinha Adriana Andreia,10857326802,NEIDE,2,20/07/1944,1,4,Raquel Fabiana Carla,Sebastião Luiz Julio,12,0,84504765691,1,,,,,1,,,,1,,,,,,0
2609600,333638468,3,SALGADINHO,TRAVESSA,,ANTONIO LOPES,61,TRAVESSA X,,53180000, ,2,2,4,1,81,88888888,O,0,,N,3,Flávio José Francisca,10738146096,,1,14/06/1944,2,4,Maria Márcia Larissa,Vinicius Débora Guilherme,12,0,35765428177,2,,,,,,,,,,,,,,,0
2609600,333638468,3,SALGADINHO,TRAVESSA,,ANTONIO LOPES,61,TRAVESSA X,TRAVESSA X,53180000, ,2,2,4,1,81,88888888,O,0,,N,3,Natalia Carla André,20608280512,,2,26/10/1952,1,4,Alessandra Rosa Natalia,Julio Daniela Antonia,12,0,81144671345,1,,,,,1,,,,1,,,,,,0
2609600,333638972,3,ALTO DA BONDADE,RUA,,CHAFARIZ,62,QUADRA X LOTE Y,,53180320, ,2,2,4,1,81,88888888,L,0,,D,3,Luiz Dáiane Ronaldo,16580230968,,1,09/12/1976,2,2,Rosângela Sérgio Leticia,Julio Beatriz Eliane,7,1,30842637281,2,,,,,,,,,,,,,,,0
2609600,333638972,3,ALTO DA BONDADE,RUA,,CHAFARIZ,62,QUADRA X LOTE Y,QUADRA X LOTE Y,53180320, ,2,2,4,1,81,999999999,L,0,,D,3,Geraldo Natália Patrícia,23785079547,,1,06/02/2016,3,1,Dáiane Sérgio Marlene,Vítor Luís Sergio,1,1,57057174667,2,,,,,,,,,,,,,,,0
2609600,333638972,3,ALTO DA BONDADE,RUA,,CHAFARIZ,62,QUADRA X LOTE Y,QUADRA X LOTE Y,53180320, ,2,2,4,1,81,999999999,L,0,,D,3,Andréia Felipe Renato,16579543672,,2,29/11/1979,1,2,Joana Lucia Alessandra,Sérgio Daví Anderson,7,1,22441621335,2,,,,,,,,,,,,,,,0
2609600,333638972,3,ALTO DA BONDADE,RUA,,CHAFARIZ,62,QUADRA X LOTE Y,QUADRA X LOTE Y,53180320, ,2,2,4,1,81,999999999,L,0,,D,3,Daniele Geraldo Jose,21206230810,,2,24/07/2004,3,4,Natália Lucia Natalia,Ricardo Renato Ânderson,3,1,,2,,,,,,,,,,,,,,,0
2609600,333639359,3,ALTO DA BONDADE,RUA,,LONDRES,63,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,,53280020, ,2,2,3,1,81,999999999,L,0,81,L,3,Júlio André Vanessa,16639817358,,1,12/03/2001,3,1,Fabiana Alessandra Vanessa,Rogerio André Claudio,4,1,67366514411,2,,,,,,,,,,,,,,,0
2609600,333639359,3,ALTO DA BONDADE,RUA,,LONDRES,63,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,BLOCO X CASA Y CONJUNTO HABITACIONAL Z,53280020, ,2,2,3,1,81,999999999,L,0,81,L,3,Sandra Claudio Renato,16102398778,,2,06/11/1982,1,1,Daiane Daniela Gabriela,Flavio Fabiana Daví,6,1,38652655880,2,,,,,,,,,,,,,,,0
2609600,333639430,3,RIO DOCE,RUA,,SAO LUCAS,64,CASA X ETAPA Y CONJUNTO Z INFO EXTRA W,,53080000, ,2,2,1,1,0,999999999,N,0,,N,3,Rafaela Raquel Elaine,16033793065,,2,21/07/1954,1,4,Sandra Bruno Raquel,Sebastiao Ígor Raquel,12,0,61021087793,2,,,,,,,,,,,,,,,0
2609600,333639510,3,SITIO NOVO,RUA,,BENJAMIN CONSTANT,65,,CASA X,53110270, ,2,2,3,1,81,999999999,L,0,,D,3,Júlio Fernando Samuel,16101154735,MINEIRO,1,11/05/1997,3,4,Natalia Claudio Camila,Davi Angela Marcia,4,1,61656833638,2,,,,,,,,,,,,,,,0
2609600,333639510,3,SITIO NOVO,RUA,,BENJAMIN CONSTANT,65,,,53110270, ,2,2,3,1,81,999999999,L,0,,D,3,Bruna Bruno Natalia,16101860982,,2,03/12/1994,3,4,Josefa Fabiana José,Francisco Luís Rosa,5,1,12628603691,2,,,,,,,,,,,,,,,0
2609600,333639510,3,SITIO NOVO,RUA,,BENJAMIN CONSTANT,65,,,53110270, ,2,2,3,1,81,999999999,L,0,,D,3,Bruna Renata Camila,13111009458,DINHA,2,22/01/1972,1,4,Bruna Édson Vinícius,Luiz Daniela Julia,8,1,82332244212,2,,,,,,,,,,,,,,,0
